" member_uri					";" name	            "
  http://dbpedia.org/resource/Jason_Sutter  ;  Jason Sutter   
  http://dbpedia.org/resource/Mervyn_Warren  ;  Mervyn Warren   
  http://dbpedia.org/resource/Dennis_Brockenborough  ;  Dennis Brockenborough   
  http://dbpedia.org/resource/Nate_Albert  ;  Nate Albert   
  http://dbpedia.org/resource/Mike_Glita  ;  Mike Glita   
  http://dbpedia.org/resource/Geoff_Sewell  ;  Geoff Sewell   
  http://dbpedia.org/resource/Geoff_Sewell  ;  Geoffrey David Sewell   
  http://dbpedia.org/resource/Jo_Appleby  ;  Jo Appleby   
  http://dbpedia.org/resource/Jo_Appleby  ;  Jo Abbleby   
  http://dbpedia.org/resource/Ian_Crawford_(musician)  ;  Ian Crawford   
  http://dbpedia.org/resource/Ratt  ;  Ratt   
  http://dbpedia.org/resource/Christina_Billotte  ;  Christina Billotte   
  http://dbpedia.org/resource/Charlie_Zeleny  ;  Charlie Zeleny   
  http://dbpedia.org/resource/Joe_Preston_(bassist)  ;  Joe Preston   
  http://dbpedia.org/resource/Twink_(musician)  ;  Twink   
  http://dbpedia.org/resource/Twink_(musician)  ;  John Charles Alder   
  http://dbpedia.org/resource/Paul_Rudolph_(musician)  ;  Paul Rudolph   
  http://dbpedia.org/resource/Larry_Wallis  ;  Larry Wallis   
  http://dbpedia.org/resource/Martin_Stone_(guitarist)  ;  Martin Stone   
  http://dbpedia.org/resource/Jimmy_Crespo  ;  Jimmy Crespo   
  http://dbpedia.org/resource/Rick_Dufay  ;  Rick Dufay   
  http://dbpedia.org/resource/Ray_Tabano  ;  Ray Tabano   
  http://dbpedia.org/resource/David_Freiberg  ;  David Freiberg   
  http://dbpedia.org/resource/Bob_Harvey_(musician)  ;  Bob Harvey   
  http://dbpedia.org/resource/Jorma_Kaukonen  ;  Jorma Kaukonen   
  http://dbpedia.org/resource/Spencer_Dryden  ;  Spencer Dryden   
  http://dbpedia.org/resource/Papa_John_Creach  ;  Papa John Creach   
  http://dbpedia.org/resource/Marty_Balin  ;  Marty Balin   
  http://dbpedia.org/resource/Grace_Slick  ;  Grace Slick   
  http://dbpedia.org/resource/John_Barbata  ;  John Barbata   
  http://dbpedia.org/resource/Jack_Casady  ;  Jack Casady   
  http://dbpedia.org/resource/Paul_Kantner  ;  Paul Kantner   
  http://dbpedia.org/resource/Skip_Spence  ;  Skip Spence   
  http://dbpedia.org/resource/Skip_Spence  ;  Alexander     Skip     Spence   
  http://dbpedia.org/resource/Joey_Covington  ;  Joey Covington   
  http://dbpedia.org/resource/Signe_Toly_Anderson  ;  Signe Toly Anderson   
  http://dbpedia.org/resource/Tobi_Vail  ;  Tobi Vail   
  http://dbpedia.org/resource/Kathleen_Hanna  ;  Kathleen Hanna   
  http://dbpedia.org/resource/Kathi_Wilcox  ;  Kathi Wilcox   
  http://dbpedia.org/resource/Billy_Karren  ;  Billy Karren   
  http://dbpedia.org/resource/Ed_Kowalczyk  ;  Ed Kowalczyk   
  http://dbpedia.org/resource/Dr._Dre  ;  Dr. Dre   
  http://dbpedia.org/resource/Dr._Rock  ;  Dr. Rock   
  http://dbpedia.org/resource/DJ_Yella  ;  DJ Yella   
  http://dbpedia.org/resource/Michel'le  ;  Michel'le   
  http://dbpedia.org/resource/Eg_White  ;  Eg White   
  http://dbpedia.org/resource/Gene_Puerling  ;  Gene Puerling   
  http://dbpedia.org/resource/Conny_Plank  ;  Conny Plank   
  http://dbpedia.org/resource/Dieter_Moebius  ;  Dieter Moebius   
  http://dbpedia.org/resource/Liesje_Sadonius  ;  Liesje Sadonius   
  http://dbpedia.org/resource/Geike_Arnaert  ;  Geike Arnaert   
  http://dbpedia.org/resource/Michael_Smerick  ;  Michael Smerick   
  http://dbpedia.org/resource/Tony_Destra  ;  Tony Destra   
  http://dbpedia.org/resource/Jim_Drnec  ;  Jim Drnec   
  http://dbpedia.org/resource/Kathy_Sledge  ;  Kathy Sledge   
  http://dbpedia.org/resource/Johnny_Borrell  ;  Johnny Borrell   
  http://dbpedia.org/resource/Steel_Attack  ;  Steel Attack   
  http://dbpedia.org/resource/Patrick_Lachman  ;  Patrick Lachman   
  http://dbpedia.org/resource/Guy_Lacey  ;  Guy Lacey   
  http://dbpedia.org/resource/Parker_Lundgren  ;  Parker Lundgren   
  http://dbpedia.org/resource/Mindy_White  ;  Mindy White   
  http://dbpedia.org/resource/Liam_Wilson  ;  Liam Wilson   
  http://dbpedia.org/resource/Trish_Keenan  ;  Trish Keenan   
  http://dbpedia.org/resource/Keith_York  ;  Keith York   
  http://dbpedia.org/resource/Jeremy_Barnes  ;  Jeremy Barnes   
  http://dbpedia.org/resource/Mitsuru_Igarashi  ;  Mitsuru Igarashi   
  http://dbpedia.org/resource/Scarface_(rapper)  ;  Scarface   
  http://dbpedia.org/resource/Big_Mike_(rapper)  ;  Big Mike   
  http://dbpedia.org/resource/John_Frenett  ;  John Frenett   
  http://dbpedia.org/resource/Rob_Ellis_(producer)  ;  Rob Ellis   
  http://dbpedia.org/resource/Casey_Royer  ;  Casey Royer   
  http://dbpedia.org/resource/John_Maurer  ;  John Maurer   
  http://dbpedia.org/resource/Derek_O'Brien_(drummer)  ;  Derek O'Brien   
  http://dbpedia.org/resource/Chuck_Biscuits  ;  Chuck Biscuits   
  http://dbpedia.org/resource/Rikk_Agnew  ;  Rikk Agnew   
  http://dbpedia.org/resource/Randy_Carr  ;  Randy Carr   
  http://dbpedia.org/resource/Frank_Agnew  ;  Frank Agnew   
  http://dbpedia.org/resource/Deen_Castronovo  ;  Deen Castronovo   
  http://dbpedia.org/resource/Brent_Liles  ;  Brent Liles   
  http://dbpedia.org/resource/Charlie_Quintana  ;  Charlie Quintana   
  http://dbpedia.org/resource/Dennis_Danell  ;  Dennis Danell   
  http://dbpedia.org/resource/Christopher_Reece  ;  Christopher Reece   
  http://dbpedia.org/resource/Scott_Reeder_(drummer)  ;  Scott Reeder   
  http://dbpedia.org/resource/Matt_Freeman  ;  Matt Freeman   
  http://dbpedia.org/resource/Todd_Mohney  ;  Todd Mohney   
  http://dbpedia.org/resource/Derek_Grant_(drummer)  ;  Derek Grant   
  http://dbpedia.org/resource/Anastasia_Karpova  ;  Anastasia Karpova   
  http://dbpedia.org/resource/Elena_Temnikova  ;  Elena Temnikova   
  http://dbpedia.org/resource/Marina_Lizorkina  ;  Marina Lizorkina   
  http://dbpedia.org/resource/Shannon_Lucas  ;  Shannon Lucas   
  http://dbpedia.org/resource/Matt_Deis  ;  Matt Deis   
  http://dbpedia.org/resource/Jeanne_Sagan  ;  Jeanne Sagan   
  http://dbpedia.org/resource/Eric_Stefani  ;  Eric Stefani   
  http://dbpedia.org/resource/John_Spence_(musician)  ;  John Spence   
  http://dbpedia.org/resource/Starpool  ;  Starpool   
  http://dbpedia.org/resource/Sean_Malone  ;  Sean Malone   
  http://dbpedia.org/resource/Sean_Reinert  ;  Sean Reinert   
  http://dbpedia.org/resource/Daniel_Lidén  ;  Daniel Lidén   
  http://dbpedia.org/resource/Rostam_Batmanglij  ;  Rostam Batmanglij   
  http://dbpedia.org/resource/Shaun_Lopez  ;  Shaun Lopez   
  http://dbpedia.org/resource/Jonah_Matranga  ;  Jonah Matranga   
  http://dbpedia.org/resource/Kerry_Livgren  ;  Kerry Livgren   
  http://dbpedia.org/resource/Dave_Hope  ;  Dave Hope   
  http://dbpedia.org/resource/Warren_Ham  ;  Warren Ham   
  http://dbpedia.org/resource/Dennis_Holt  ;  Dennis Holt   
  http://dbpedia.org/resource/Jennifer_Herrema  ;  Jennifer Herrema   
  http://dbpedia.org/resource/Heidi_Talbot  ;  Heidi Talbot   
  http://dbpedia.org/resource/Eileen_Ivers  ;  Eileen Ivers   
  http://dbpedia.org/resource/Winifred_Horan  ;  Winifred Horan   
  http://dbpedia.org/resource/Cathie_Ryan  ;  Cathie Ryan   
  http://dbpedia.org/resource/Jon_Dette  ;  Jon Dette   
  http://dbpedia.org/resource/Molly_Neuman  ;  Molly Neuman   
  http://dbpedia.org/resource/Erin_Smith  ;  Erin Smith   
  http://dbpedia.org/resource/Allison_Wolfe  ;  Allison Wolfe   
  http://dbpedia.org/resource/Jamshied_Sharifi  ;  Jamshied Sharifi   
  http://dbpedia.org/resource/Skúli_Sverrisson  ;  Skúli Sverrisson   
  http://dbpedia.org/resource/Charly_Coombes  ;  Charly Coombes   
  http://dbpedia.org/resource/Dan_Lilker  ;  Dan Lilker   
  http://dbpedia.org/resource/Mia_Matsumiya  ;  Mia Matsumiya   
  http://dbpedia.org/resource/Michael_Guy_Chislett  ;  Michael Guy Chislett   
  http://dbpedia.org/resource/Mike_Carden  ;  Mike Carden   
  http://dbpedia.org/resource/William_Beckett_(singer)  ;  William Beckett   
  http://dbpedia.org/resource/Elliot_Easton  ;  Elliot Easton   
  http://dbpedia.org/resource/John_Moyer  ;  John Moyer   
  http://dbpedia.org/resource/Patrick_Kennison  ;  Patrick Kennison   
  http://dbpedia.org/resource/Omar_Espinosa  ;  Omar Espinosa   
  http://dbpedia.org/resource/Jo_Bogaert  ;  Jo Bogaert   
  http://dbpedia.org/resource/Daisy_Dee  ;  Daisy Dee   
  http://dbpedia.org/resource/Ya_Kid_K  ;  Ya Kid K   
  http://dbpedia.org/resource/Me_One  ;  Me One   
  http://dbpedia.org/resource/Réjane_Magloire  ;  Réjane Magloire   
  http://dbpedia.org/resource/Tony_Hymas  ;  Tony Hymas   
  http://dbpedia.org/resource/Jim_Diamond_(singer)  ;  Jim Diamond   
  http://dbpedia.org/resource/Bob_Welch_(musician)  ;  Bob Welch   
  http://dbpedia.org/resource/Glenn_Cornick  ;  Glenn Cornick   
  http://dbpedia.org/resource/Hunt_Sales  ;  Hunt Sales   
  http://dbpedia.org/resource/Thom_Mooney  ;  Thom Mooney   
  http://dbpedia.org/resource/Shawnna  ;  Shawnna   
  http://dbpedia.org/resource/Gyula_Vikidál  ;  Gyula Vikidál   
  http://dbpedia.org/resource/Joe_Rudán  ;  Joe Rudán   
  http://dbpedia.org/resource/Geoff_Smith_(British_musician)  ;  Geoff Smith   
  http://dbpedia.org/resource/Alex_Holzwarth  ;  Alex Holzwarth   
  http://dbpedia.org/resource/Rajiv_Patel  ;  Rajiv Patel   
  http://dbpedia.org/resource/Rajiv_Patel  ;  Rajiv Divyang Patel   
  http://dbpedia.org/resource/Hannah_Blilie  ;  Hannah Blilie   
  http://dbpedia.org/resource/Gary_Phillips_(keyboardist)  ;  Gary Phillips   
  http://dbpedia.org/resource/Joe_Satriani  ;  Joe Satriani   
  http://dbpedia.org/resource/Larry_Lynch  ;  Larry Lynch   
  http://dbpedia.org/resource/Dave_Carpender  ;  Dave Carpender   
  http://dbpedia.org/resource/Steve_Wright_(bassist)  ;  Steve Wright   
  http://dbpedia.org/resource/Greg_Douglass  ;  Greg Douglass   
  http://dbpedia.org/resource/Alan_White_(Yes_drummer)  ;  Alan White   
  http://dbpedia.org/resource/Jimmy_Haun  ;  Jimmy Haun   
  http://dbpedia.org/resource/Jay_Schellen  ;  Jay Schellen   
  http://dbpedia.org/resource/Dennis_Lyxzén  ;  Dennis Lyxzén   
  http://dbpedia.org/resource/Shaunna_Hall  ;  Shaunna Hall   
  http://dbpedia.org/resource/Linda_Perry  ;  Linda Perry   
  http://dbpedia.org/resource/Dawn_Richardson  ;  Dawn Richardson   
  http://dbpedia.org/resource/Roger_Rocha  ;  Roger Rocha   
  http://dbpedia.org/resource/Mark_Radcliffe  ;  Mark Radcliffe   
  http://dbpedia.org/resource/Marc_Riley  ;  Marc Riley   
  http://dbpedia.org/resource/Rhys_Hughes  ;  Rhys Hughes   
  http://dbpedia.org/resource/Rhys_Hughes  ;  Rhys Henry Hughes   
  http://dbpedia.org/resource/Connect-R  ;  Connect-R   
  http://dbpedia.org/resource/Hans_Zimmer  ;  Hans Zimmer   
  http://dbpedia.org/resource/Luc_Van_Acker  ;  Luc Van Acker   
  http://dbpedia.org/resource/Al_Jourgensen  ;  Al Jourgensen   
  http://dbpedia.org/resource/Paul_Barker  ;  Paul Barker   
  http://dbpedia.org/resource/Sin_Quirin  ;  Sin Quirin   
  http://dbpedia.org/resource/Bill_Rieflin  ;  Bill Rieflin   
  http://dbpedia.org/resource/Chris_Connelly_(musician)  ;  Chris Connelly   
  http://dbpedia.org/resource/Don_Bolles_(musician)  ;  Don Bolles   
  http://dbpedia.org/resource/Pat_Smear  ;  Pat Smear   
  http://dbpedia.org/resource/Paul_B._Cutler  ;  Paul B. Cutler   
  http://dbpedia.org/resource/Lisa_Pifer  ;  Lisa Pifer   
  http://dbpedia.org/resource/Rikk_Agnew  ;  Rikk Agnew   
  http://dbpedia.org/resource/Paul_Roessler  ;  Paul Roessler   
  http://dbpedia.org/resource/Mícheál_Ó_Domhnaill  ;  Mícheál Ó Domhnaill   
  http://dbpedia.org/resource/Dónal_Lunny  ;  Dónal Lunny   
  http://dbpedia.org/resource/Bill_Whelan  ;  Bill Whelan   
  http://dbpedia.org/resource/Jackie_Daly  ;  Jackie Daly   
  http://dbpedia.org/resource/Declan_Masterson  ;  Declan Masterson   
  http://dbpedia.org/resource/Azita_Youssefi  ;  Azita Youssefi   
  http://dbpedia.org/resource/Azita_Youssefi  ;  Azita   
  http://dbpedia.org/resource/William_Tyler_(musician)  ;  William Tyler   
  http://dbpedia.org/resource/Steve_West_(musician)  ;  Steve West   
  http://dbpedia.org/resource/Chris_Stroffolino  ;  Chris Stroffolino   
  http://dbpedia.org/resource/Stephen_Malkmus  ;  Stephen Malkmus   
  http://dbpedia.org/resource/J._D._Wilkes  ;  J. D. Wilkes   
  http://dbpedia.org/resource/J._D._Wilkes  ;  J.D. Wilkes   
  http://dbpedia.org/resource/Will_Oldham  ;  Will Oldham   
  http://dbpedia.org/resource/Will_Oldham  ;  Bonnie 'Prince' Billy   
  http://dbpedia.org/resource/Mike_Fellows  ;  Michael Fellows   
  http://dbpedia.org/resource/Mike_Fellows  ;  Mike Fellows   
  http://dbpedia.org/resource/Duane_Denison  ;  Duane Denison   
  http://dbpedia.org/resource/Paz_Lenchantin  ;  Paz Lenchantin   
  http://dbpedia.org/resource/Rian_Murphy  ;  Rian Murphy   
  http://dbpedia.org/resource/Bob_Nastanovich  ;  Bob Nastanovich   
  http://dbpedia.org/resource/John_Wylie_(musician)  ;  John Wylie   
  http://dbpedia.org/resource/Damien_Moyal  ;  Damien Moyal   
  http://dbpedia.org/resource/Mulgrew_Miller  ;  Mulgrew Miller   
  http://dbpedia.org/resource/Sam_Dockery  ;  Sam Dockery   
  http://dbpedia.org/resource/Benny_Green_(pianist)  ;  Benny Green   
  http://dbpedia.org/resource/Brian_Lynch_(musician)  ;  Brian Lynch   
  http://dbpedia.org/resource/Doug_Watkins  ;  Doug Watkins   
  http://dbpedia.org/resource/Charles_Fambrough  ;  Charles Fambrough   
  http://dbpedia.org/resource/Johnny_Griffin  ;  Johnny Griffin   
  http://dbpedia.org/resource/David_Schnitter  ;  David Schnitter   
  http://dbpedia.org/resource/Jean_Toussaint  ;  Jean Toussaint   
  http://dbpedia.org/resource/Chick_Corea  ;  Chick Corea   
  http://dbpedia.org/resource/Donald_Brown_(musician)  ;  Donald Brown   
  http://dbpedia.org/resource/Lonnie_Plaxico  ;  Lonnie Plaxico   
  http://dbpedia.org/resource/Bill_Hardman  ;  Bill Hardman   
  http://dbpedia.org/resource/Cedar_Walton  ;  Cedar Walton   
  http://dbpedia.org/resource/Donald_Byrd  ;  Donald Byrd   
  http://dbpedia.org/resource/James_Williams_(musician)  ;  James Williams   
  http://dbpedia.org/resource/Wayne_Shorter  ;  Wayne Shorter   
  http://dbpedia.org/resource/John_Hicks_(jazz_pianist)  ;  John Hicks   
  http://dbpedia.org/resource/Bobby_Timmons  ;  Bobby Timmons   
  http://dbpedia.org/resource/Philip_Harper_(trumpeter)  ;  Philip Harper   
  http://dbpedia.org/resource/John_Gilmore_(musician)  ;  John Gilmore   
  http://dbpedia.org/resource/Javon_Jackson  ;  Javon Jackson   
  http://dbpedia.org/resource/Carlos_Garnett  ;  Carlos Garnett   
  http://dbpedia.org/resource/Dale_Barlow  ;  Dale Barlow   
  http://dbpedia.org/resource/Frank_Lacy  ;  Frank Lacy   
  http://dbpedia.org/resource/Kenny_Dorham  ;  Kenny Dorham   
  http://dbpedia.org/resource/Victor_Sproles  ;  Victor Sproles   
  http://dbpedia.org/resource/Branford_Marsalis  ;  Branford Marsalis   
  http://dbpedia.org/resource/Benny_Golson  ;  Benny Golson   
  http://dbpedia.org/resource/Horace_Silver  ;  Horace Silver   
  http://dbpedia.org/resource/Jackie_McLean  ;  Jackie McLean   
  http://dbpedia.org/resource/McCoy_Tyner  ;  McCoy Tyner   
  http://dbpedia.org/resource/Woody_Shaw  ;  Woody Shaw   
  http://dbpedia.org/resource/Wynton_Marsalis  ;  Wynton Marsalis   
  http://dbpedia.org/resource/Reggie_Workman  ;  Reggie Workman   
  http://dbpedia.org/resource/Wallace_Roney  ;  Wallace Roney   
  http://dbpedia.org/resource/Freddie_Hubbard  ;  Freddie Hubbard   
  http://dbpedia.org/resource/Jymie_Merritt  ;  Jymie Merritt   
  http://dbpedia.org/resource/Lee_Morgan  ;  Lee Morgan   
  http://dbpedia.org/resource/Bobby_Watson  ;  Bobby Watson   
  http://dbpedia.org/resource/Dennis_Irwin  ;  Dennis Irwin   
  http://dbpedia.org/resource/Gregory_Charles_Royal  ;  Gregory Charles Royal   
  http://dbpedia.org/resource/Terence_Blanchard  ;  Terence Blanchard   
  http://dbpedia.org/resource/Valery_Ponomarev  ;  Valery Ponomarev   
  http://dbpedia.org/resource/Carter_Jefferson  ;  Carter Jefferson   
  http://dbpedia.org/resource/Mickey_Bass  ;  Mickey Bass   
  http://dbpedia.org/resource/Bobby_Broom  ;  Bobby Broom   
  http://dbpedia.org/resource/Art_Blakey  ;  Art Blakey   
  http://dbpedia.org/resource/Hank_Mobley  ;  Hank Mobley   
  http://dbpedia.org/resource/Steve_Davis_(trombonist)  ;  Steve Davis   
  http://dbpedia.org/resource/Clarence_Seay  ;  Clarence Seay   
  http://dbpedia.org/resource/Bill_Pierce_(saxophonist)  ;  Bill Pierce   
  http://dbpedia.org/resource/Curtis_Fuller  ;  Curtis Fuller   
  http://dbpedia.org/resource/Peter_Washington  ;  Peter Washington   
  http://dbpedia.org/resource/Donald_Harrison  ;  Donald Harrison   
  http://dbpedia.org/resource/George_Cables  ;  George Cables   
  http://dbpedia.org/resource/Joanne_Brackeen  ;  Joanne Brackeen   
  http://dbpedia.org/resource/Spanky_DeBrest  ;  Spanky DeBrest   
  http://dbpedia.org/resource/Robin_Eubanks  ;  Robin Eubanks   
  http://dbpedia.org/resource/Ismo_Alanko  ;  Ismo Alanko   
  http://dbpedia.org/resource/Thomas_McClary_(musician)  ;  Thomas McClary   
  http://dbpedia.org/resource/Lionel_Richie  ;  Lionel Richie   
  http://dbpedia.org/resource/Milan_Williams  ;  Milan Williams   
  http://dbpedia.org/resource/Sheldon_Reynolds_(guitarist)  ;  Sheldon Reynolds   
  http://dbpedia.org/resource/Don_Myrick  ;  Don Myrick   
  http://dbpedia.org/resource/Louis_Satterfield  ;  Louis Satterfield   
  http://dbpedia.org/resource/Maurice_White  ;  Maurice White   
  http://dbpedia.org/resource/Maurice_White  ;  Maurice     Moe     White   
  http://dbpedia.org/resource/Power_Pill_Fist  ;  Power Pill Fist   
  http://dbpedia.org/resource/Chris_Hakius  ;  Chris Hakius   
  http://dbpedia.org/resource/Alex_Torres_(musician)  ;  Alex Torres   
  http://dbpedia.org/resource/Refused  ;  Refused   
  http://dbpedia.org/resource/Mike_Terrana  ;  Mike Terrana   
  http://dbpedia.org/resource/Joey_Tafolla  ;  Joey Tafolla   
  http://dbpedia.org/resource/Neal_Schon  ;  Neal Schon   
  http://dbpedia.org/resource/Deen_Castronovo  ;  Deen Castronovo   
  http://dbpedia.org/resource/Christopher_Maloney  ;  Christopher Maloney   
  http://dbpedia.org/resource/Todd_Jensen  ;  Todd Jensen   
  http://dbpedia.org/resource/Michael_T._Ross  ;  Michael T. Ross   
  http://dbpedia.org/resource/Rudy_Sarzo  ;  Rudy Sarzo   
  http://dbpedia.org/resource/Patrick_Stump  ;  Patrick Stump   
  http://dbpedia.org/resource/Tim_McIlrath  ;  Tim McIlrath   
  http://dbpedia.org/resource/Joe_Trohman  ;  Joe Trohman   
  http://dbpedia.org/resource/Timothy_Miller  ;  Timothy Miller   
  http://dbpedia.org/resource/Pete_Wentz  ;  Pete Wentz   
  http://dbpedia.org/resource/Doug_Scharin  ;  Doug Scharin   
  http://dbpedia.org/resource/Fred_Erskine  ;  Fred Erskine   
  http://dbpedia.org/resource/Jeff_Mueller  ;  Jeff Mueller   
  http://dbpedia.org/resource/Troy_Gregory  ;  Troy Gregory   
  http://dbpedia.org/resource/Patrick_Keeler  ;  Patrick Keeler   
  http://dbpedia.org/resource/Dion_Fischer  ;  Dion Fischer   
  http://dbpedia.org/resource/Jim_Diamond_(music_producer)  ;  Jim Diamond   
  http://dbpedia.org/resource/Andre_Williams  ;  Andre Williams   
  http://dbpedia.org/resource/Ciro_Pessoa  ;  Ciro Pessoa   
  http://dbpedia.org/resource/André_Jung  ;  André Jung   
  http://dbpedia.org/resource/Charles_Gavin  ;  Charles Gavin   
  http://dbpedia.org/resource/Marcelo_Fromer  ;  Marcelo Fromer   
  http://dbpedia.org/resource/Nando_Reis  ;  Nando Reis   
  http://dbpedia.org/resource/Paulo_Miklos  ;  Paulo Miklos   
  http://dbpedia.org/resource/Arnaldo_Antunes  ;  Arnaldo Antunes   
  http://dbpedia.org/resource/The_Intelligence  ;  The Intelligence   
  http://dbpedia.org/resource/Brigid_Dawson  ;  Brigid Dawson   
  http://dbpedia.org/resource/Petey_Dammit  ;  Petey Dammit   
  http://dbpedia.org/resource/Nick_Murray_(musician)  ;  Nick Murray   
  http://dbpedia.org/resource/Ágúst_Ævar_Gunnarsson  ;  Ágúst Ævar Gunnarsson   
  http://dbpedia.org/resource/Chris_Kontos_(musician)  ;  Chris Kontos   
  http://dbpedia.org/resource/Paul_Bostaph  ;  Paul Bostaph   
  http://dbpedia.org/resource/Jon_Dette  ;  Jon Dette   
  http://dbpedia.org/resource/Dave_Lombardo  ;  Dave Lombardo   
  http://dbpedia.org/resource/Glen_Alvelais  ;  Glen Alvelais   
  http://dbpedia.org/resource/Mike_Chlasciak  ;  Mike Chlasciak   
  http://dbpedia.org/resource/John_Tempesta  ;  John Tempesta   
  http://dbpedia.org/resource/Steve_Smyth  ;  Steve Smyth   
  http://dbpedia.org/resource/Louie_Clemente  ;  Louie Clemente   
  http://dbpedia.org/resource/Greg_Christian  ;  Greg Christian   
  http://dbpedia.org/resource/Steve_Souza  ;  Steve Souza   
  http://dbpedia.org/resource/Steve_Souza  ;  Steve     Zetro     Souza   
  http://dbpedia.org/resource/Nicholas_Barker  ;  Nicholas Barker   
  http://dbpedia.org/resource/Deathprod  ;  Deathprod   
  http://dbpedia.org/resource/Håkon_Gebhardt  ;  Håkon Gebhardt   
  http://dbpedia.org/resource/Kenneth_Kapstad  ;  Kenneth Kapstad   
  http://dbpedia.org/resource/Robert_Burås  ;  Robert Burås   
  http://dbpedia.org/resource/Sivert_Høyem  ;  Sivert Høyem   
  http://dbpedia.org/resource/Erland_Dahlen  ;  Erland Dahlen   
  http://dbpedia.org/resource/Frode_Jacobsen  ;  Frode Jacobsen   
  http://dbpedia.org/resource/Ron_Elliott_(musician)  ;  Ron Elliott   
  http://dbpedia.org/resource/Don_Irving  ;  Don Irving   
  http://dbpedia.org/resource/John_Petersen_(musician)  ;  John Petersen   
  http://dbpedia.org/resource/Declan_Mulligan  ;  Declan Mulligan   
  http://dbpedia.org/resource/Ron_Meagher  ;  Ron Meagher   
  http://dbpedia.org/resource/Sal_Valentino  ;  Sal Valentino   
  http://dbpedia.org/resource/Chantelle_Paige  ;  Chantelle Paige   
  http://dbpedia.org/resource/Jasmine_You  ;  Jasmine You   
  http://dbpedia.org/resource/Cara_Tivey  ;  Cara Tivey   
  http://dbpedia.org/resource/Sandy_Denny  ;  Sandy Denny   
  http://dbpedia.org/resource/Trevor_Lucas  ;  Trevor Lucas   
  http://dbpedia.org/resource/Pick_Withers  ;  Pick Withers   
  http://dbpedia.org/resource/Davey_Johnstone  ;  Davey Johnstone   
  http://dbpedia.org/resource/Paul_Young_(singer,_born_1947)  ;  Paul Young   
  http://dbpedia.org/resource/Karl_Robertson  ;  Karl Robertson   
  http://dbpedia.org/resource/Jeff_Matz  ;  Jeff Matz   
  http://dbpedia.org/resource/Israel_Beachy  ;  Israel Beachy   
  http://dbpedia.org/resource/Rusty_Egan  ;  Rusty Egan   
  http://dbpedia.org/resource/Midge_Ure  ;  OBE   
  http://dbpedia.org/resource/Midge_Ure  ;  Midge Ure   
  http://dbpedia.org/resource/Glen_Matlock  ;  Glen Matlock   
  http://dbpedia.org/resource/Steve_New  ;  Steve New   
  http://dbpedia.org/resource/Peter_Wilkinson_(musician)  ;  Peter Wilkinson   
  http://dbpedia.org/resource/Brian_Calzini  ;  Brian Calzini   
  http://dbpedia.org/resource/Izumi_Sakai  ;  Izumi Sakai   
  http://dbpedia.org/resource/Alicia_Warrington  ;  Alicia Warrington   
  http://dbpedia.org/resource/Giles_Lewin  ;  Giles Lewin   
  http://dbpedia.org/resource/Jóhann_Jóhannsson  ;  Jóhann Jóhannsson   
  http://dbpedia.org/resource/Kahi_(singer)  ;  Kahi   
  http://dbpedia.org/resource/Kahi_(singer)  ;  Park Kahi   
  http://dbpedia.org/resource/Yoo_So-young  ;  Yoo So-young   
  http://dbpedia.org/resource/Yoo_So-young  ;  You So-young   
  http://dbpedia.org/resource/Tomas_Lindberg  ;  Tomas Lindberg   
  http://dbpedia.org/resource/Peter_Tägtgren  ;  Peter Tägtgren   
  http://dbpedia.org/resource/Jesse_Pintado  ;  Jesse Pintado   
  http://dbpedia.org/resource/Anita_Pointer  ;  Anita Pointer   
  http://dbpedia.org/resource/June_Pointer  ;  June Pointer   
  http://dbpedia.org/resource/Bonnie_Pointer  ;  Bonnie Pointer   
  http://dbpedia.org/resource/Josh_Eppard  ;  Josh Eppard   
  http://dbpedia.org/resource/Joe_Stote  ;  Joe Stote   
  http://dbpedia.org/resource/Tay_Walker  ;  Tay Walker   
  http://dbpedia.org/resource/Troo.L.S  ;  Troo.L.S   
  http://dbpedia.org/resource/Kevin_Fennell  ;  Kevin Fennell   
  http://dbpedia.org/resource/Tobin_Sprout  ;  Tobin Sprout   
  http://dbpedia.org/resource/James_Greer  ;  James Greer   
  http://dbpedia.org/resource/Greg_Demos  ;  Greg Demos   
  http://dbpedia.org/resource/Jim_Macpherson  ;  Jim Macpherson   
  http://dbpedia.org/resource/The_Amps  ;  The Amps   
  http://dbpedia.org/resource/Blaine_Cook  ;  Blaine Cook   
  http://dbpedia.org/resource/Vangelis  ;  Vangelis   
  http://dbpedia.org/resource/Jon_Anderson  ;  Jon Anderson   
  http://dbpedia.org/resource/Horacio_Villafañe  ;  Horacio Villafañe   
  http://dbpedia.org/resource/Los_Auténticos_Decadentes  ;  Los Auténticos Decadentes   
  http://dbpedia.org/resource/Jorge_Iacobellis  ;  Jorge Iacobellis   
  http://dbpedia.org/resource/Lisa_Lopes  ;  Lisa Lopes   
  http://dbpedia.org/resource/Simon_Kirke  ;  Simon Kirke   
  http://dbpedia.org/resource/Tetsu_Yamauchi  ;  Tetsu Yamauchi   
  http://dbpedia.org/resource/Paul_Rodgers  ;  Paul Rodgers   
  http://dbpedia.org/resource/Andy_Fraser  ;  Andy Fraser   
  http://dbpedia.org/resource/Paul_Kossoff  ;  Paul Kossoff   
  http://dbpedia.org/resource/John_Bundrick  ;  John Bundrick   
