band_uri					;member_uri				; current_member
http://dbpedia.org/resource/Kara_(South_Korean_band);  http://dbpedia.org/resource/Nicole_Jung  ;false
http://dbpedia.org/resource/Group_1_Crew;  http://dbpedia.org/resource/Blanca_(musician)  ;false
http://dbpedia.org/resource/Wu-Tang_Clan;  http://dbpedia.org/resource/Ol'_Dirty_Bastard  ;false
http://dbpedia.org/resource/Level_42;  http://dbpedia.org/resource/Gary_Husband  ;false
http://dbpedia.org/resource/Level_42;  http://dbpedia.org/resource/Phil_Gould_(musician)  ;false
http://dbpedia.org/resource/Level_42;  http://dbpedia.org/resource/Alan_Murphy  ;false
http://dbpedia.org/resource/Electronic_(band);  http://dbpedia.org/resource/Karl_Bartos  ;false
http://dbpedia.org/resource/Electronic_(band);  http://dbpedia.org/resource/Ged_Lynch  ;false
http://dbpedia.org/resource/Electronic_(band);  http://dbpedia.org/resource/Bernard_Sumner  ;false
http://dbpedia.org/resource/Electronic_(band);  http://dbpedia.org/resource/Johnny_Marr  ;false
http://dbpedia.org/resource/Electronic_(band);  http://dbpedia.org/resource/Neil_Tennant  ;false
http://dbpedia.org/resource/Electronic_(band);  http://dbpedia.org/resource/Jimi_Goodwin  ;false
http://dbpedia.org/resource/Atari_Teenage_Riot;  http://dbpedia.org/resource/Hanin_Elias  ;false
http://dbpedia.org/resource/Atari_Teenage_Riot;  http://dbpedia.org/resource/Carl_Crack  ;false
http://dbpedia.org/resource/NB_Ridaz;  http://dbpedia.org/resource/Dos_(band)  ;false
http://dbpedia.org/resource/NB_Ridaz;  http://dbpedia.org/resource/MC_Magic  ;false
http://dbpedia.org/resource/2PM;  http://dbpedia.org/resource/Jay_Park  ;false
http://dbpedia.org/resource/The_Swingle_Singers;  http://dbpedia.org/resource/Ward_Swingle  ;false
http://dbpedia.org/resource/The_Swingle_Singers;  http://dbpedia.org/resource/Blossom_Dearie  ;false
http://dbpedia.org/resource/The_Swingle_Singers;  http://dbpedia.org/resource/Christiane_Legrand  ;false
http://dbpedia.org/resource/Material_Issue;  http://dbpedia.org/resource/Jim_Ellison  ;false
http://dbpedia.org/resource/Material_Issue;  http://dbpedia.org/resource/Ted_Ansani  ;false
http://dbpedia.org/resource/My_Sister's_Machine;  http://dbpedia.org/resource/Nick_Pollock  ;false
http://dbpedia.org/resource/My_Sister's_Machine;  http://dbpedia.org/resource/Chris_Gohde  ;false
http://dbpedia.org/resource/My_Sister's_Machine;  http://dbpedia.org/resource/Chris_Ivanovich  ;false
http://dbpedia.org/resource/My_Sister's_Machine;  http://dbpedia.org/resource/Owen_Wright_(musician)  ;false
http://dbpedia.org/resource/Boys_Night_Out_(band);  http://dbpedia.org/resource/Brian_Southall  ;false
http://dbpedia.org/resource/Boys_Night_Out_(band);  http://dbpedia.org/resource/Saint_Alvia  ;false
http://dbpedia.org/resource/EXID;  http://dbpedia.org/resource/Na_Hae-ryung  ;false
http://dbpedia.org/resource/EXID;  http://dbpedia.org/resource/Na_Hae-ryung  ;false
http://dbpedia.org/resource/Metalium;  http://dbpedia.org/resource/Chris_Caffery  ;false
http://dbpedia.org/resource/Metalium;  http://dbpedia.org/resource/Chris_Caffery  ;false
http://dbpedia.org/resource/Metalium;  http://dbpedia.org/resource/Mark_Cross_(musician)  ;false
http://dbpedia.org/resource/Metalium;  http://dbpedia.org/resource/Mike_Terrana  ;false
http://dbpedia.org/resource/Metalium;  http://dbpedia.org/resource/Jack_Frost_(musician)  ;false
http://dbpedia.org/resource/A-Teens;  http://dbpedia.org/resource/Dhani_Lennevald  ;false
http://dbpedia.org/resource/A-Teens;  http://dbpedia.org/resource/Marie_Serneholt  ;false
http://dbpedia.org/resource/A-Teens;  http://dbpedia.org/resource/Sara_Lumholdt  ;false
http://dbpedia.org/resource/Lollipop_(Italian_band);  http://dbpedia.org/resource/Dominique_Fidanza  ;false
http://dbpedia.org/resource/One_Dove;  http://dbpedia.org/resource/Ian_Carmichael_(musician)  ;false
http://dbpedia.org/resource/One_Dove;  http://dbpedia.org/resource/Dot_Allison  ;false
http://dbpedia.org/resource/Idoli;  http://dbpedia.org/resource/Vlada_Divljan  ;false
http://dbpedia.org/resource/Idoli;  http://dbpedia.org/resource/Branko_Isaković  ;false
http://dbpedia.org/resource/Idoli;  http://dbpedia.org/resource/Nebojša_Krstić  ;false
http://dbpedia.org/resource/Idoli;  http://dbpedia.org/resource/Nebojša_Krstić  ;false
http://dbpedia.org/resource/Idoli;  http://dbpedia.org/resource/Srđan_Šaper  ;false
http://dbpedia.org/resource/Idoli;  http://dbpedia.org/resource/Goran_Vejvoda  ;false
http://dbpedia.org/resource/Idoli;  http://dbpedia.org/resource/Zdenko_Kolar  ;false
http://dbpedia.org/resource/Idoli;  http://dbpedia.org/resource/Boža_Jovanović  ;false
http://dbpedia.org/resource/Idoli;  http://dbpedia.org/resource/Kokan_Popović  ;false
http://dbpedia.org/resource/Idoli;  http://dbpedia.org/resource/Kokan_Popović  ;false
http://dbpedia.org/resource/Red_Krayola;  http://dbpedia.org/resource/Lora_Logic  ;false
http://dbpedia.org/resource/Red_Krayola;  http://dbpedia.org/resource/Allen_Ravenstine  ;false
http://dbpedia.org/resource/Red_Krayola;  http://dbpedia.org/resource/David_Thomas_(musician)  ;false
http://dbpedia.org/resource/Red_Krayola;  http://dbpedia.org/resource/Frederick_Barthelme  ;false
http://dbpedia.org/resource/Red_Krayola;  http://dbpedia.org/resource/Steve_Cunningham  ;false
http://dbpedia.org/resource/Red_Krayola;  http://dbpedia.org/resource/Steve_Cunningham  ;false
http://dbpedia.org/resource/Red_Krayola;  http://dbpedia.org/resource/Markus_Oehlen  ;false
http://dbpedia.org/resource/Damn_the_Machine;  http://dbpedia.org/resource/Chris_Poland  ;false
http://dbpedia.org/resource/Damn_the_Machine;  http://dbpedia.org/resource/David_Judson_Clemmons  ;false
http://dbpedia.org/resource/Disappears;  http://dbpedia.org/resource/Steve_Shelley  ;false
http://dbpedia.org/resource/The_Sleepy_Jackson;  http://dbpedia.org/resource/Felix_Bloxsom  ;false
http://dbpedia.org/resource/Junior_M.A.F.I.A.;  http://dbpedia.org/resource/Lil'_Kim  ;false
http://dbpedia.org/resource/Junior_M.A.F.I.A.;  http://dbpedia.org/resource/The_Notorious_B.I.G.  ;false
http://dbpedia.org/resource/The_Beatnigs;  http://dbpedia.org/resource/Michael_Franti  ;false
http://dbpedia.org/resource/The_Beatnigs;  http://dbpedia.org/resource/Henry_Flood  ;false
http://dbpedia.org/resource/H-Blockx;  http://dbpedia.org/resource/Marco_Minnemann  ;false
http://dbpedia.org/resource/The_Gypsy_Queens;  http://dbpedia.org/resource/James_Lomas_(actor)  ;false
http://dbpedia.org/resource/Tappi_Tíkarrass;  http://dbpedia.org/resource/Björk  ;false
http://dbpedia.org/resource/Tom_Robinson_Band;  http://dbpedia.org/resource/Danny_Kustow  ;false
http://dbpedia.org/resource/Tom_Robinson_Band;  http://dbpedia.org/resource/Preston_Heyman  ;false
http://dbpedia.org/resource/Tom_Robinson_Band;  http://dbpedia.org/resource/Ian_Parker_(keyboardist)  ;false
http://dbpedia.org/resource/Tom_Robinson_Band;  http://dbpedia.org/resource/Tom_Robinson  ;false
http://dbpedia.org/resource/Tom_Robinson_Band;  http://dbpedia.org/resource/Charlie_Morgan  ;false
http://dbpedia.org/resource/Tom_Robinson_Band;  http://dbpedia.org/resource/Dolphin_Taylor  ;false
http://dbpedia.org/resource/The_Watersons;  http://dbpedia.org/resource/Lal_Waterson  ;false
http://dbpedia.org/resource/The_Watersons;  http://dbpedia.org/resource/Martin_Carthy  ;false
http://dbpedia.org/resource/The_Watersons;  http://dbpedia.org/resource/Norma_Waterson  ;false
http://dbpedia.org/resource/The_Watersons;  http://dbpedia.org/resource/Mike_Waterson  ;false
http://dbpedia.org/resource/Senser;  http://dbpedia.org/resource/Timothy_Morton  ;false
http://dbpedia.org/resource/Tin_Machine;  http://dbpedia.org/resource/David_Bowie  ;false
http://dbpedia.org/resource/Tin_Machine;  http://dbpedia.org/resource/Tony_Fox_Sales  ;false
http://dbpedia.org/resource/Tin_Machine;  http://dbpedia.org/resource/Tony_Fox_Sales  ;false
http://dbpedia.org/resource/Tin_Machine;  http://dbpedia.org/resource/Reeves_Gabrels  ;false
http://dbpedia.org/resource/Tin_Machine;  http://dbpedia.org/resource/Hunt_Sales  ;false
http://dbpedia.org/resource/Skid_Row_(Irish_band);  http://dbpedia.org/resource/Paul_Chapman_(musician)  ;false
http://dbpedia.org/resource/Skid_Row_(Irish_band);  http://dbpedia.org/resource/Gary_Moore  ;false
http://dbpedia.org/resource/Skid_Row_(Irish_band);  http://dbpedia.org/resource/Phil_Lynott  ;false
http://dbpedia.org/resource/Skid_Row_(Irish_band);  http://dbpedia.org/resource/Brush_Shiels  ;false
http://dbpedia.org/resource/Skid_Row_(Irish_band);  http://dbpedia.org/resource/Robbie_Brennan  ;false
http://dbpedia.org/resource/Gravediggaz;  http://dbpedia.org/resource/Anthony_Ian_Berkeley  ;false
http://dbpedia.org/resource/Gravediggaz;  http://dbpedia.org/resource/Anthony_Ian_Berkeley  ;false
http://dbpedia.org/resource/Carpe_Tenebrum;  http://dbpedia.org/resource/Stian_Hinderson  ;false
http://dbpedia.org/resource/Carpe_Tenebrum;  http://dbpedia.org/resource/Astennu_(musician)  ;false
http://dbpedia.org/resource/Elis_(band);  http://dbpedia.org/resource/Sandra_Schleret  ;false
http://dbpedia.org/resource/The_Monochrome_Set;  http://dbpedia.org/resource/Foz_Foster  ;false
http://dbpedia.org/resource/KBC_Band;  http://dbpedia.org/resource/Tim_Gorman  ;false
http://dbpedia.org/resource/KBC_Band;  http://dbpedia.org/resource/Marty_Balin  ;false
http://dbpedia.org/resource/KBC_Band;  http://dbpedia.org/resource/Jack_Casady  ;false
http://dbpedia.org/resource/KBC_Band;  http://dbpedia.org/resource/Paul_Kantner  ;false
http://dbpedia.org/resource/KBC_Band;  http://dbpedia.org/resource/Slick_Aguilar  ;false
http://dbpedia.org/resource/Big_in_Japan_(band);  http://dbpedia.org/resource/Jayne_Casey  ;false
http://dbpedia.org/resource/Big_in_Japan_(band);  http://dbpedia.org/resource/Ambrose_Reynolds  ;false
http://dbpedia.org/resource/Big_in_Japan_(band);  http://dbpedia.org/resource/Phil_Allen  ;false
http://dbpedia.org/resource/Big_in_Japan_(band);  http://dbpedia.org/resource/Bill_Drummond  ;false
http://dbpedia.org/resource/Big_in_Japan_(band);  http://dbpedia.org/resource/Holly_Johnson  ;false
http://dbpedia.org/resource/Big_in_Japan_(band);  http://dbpedia.org/resource/Ian_Broudie  ;false
http://dbpedia.org/resource/Big_in_Japan_(band);  http://dbpedia.org/resource/David_Balfe  ;false
http://dbpedia.org/resource/Big_in_Japan_(band);  http://dbpedia.org/resource/Clive_Langer  ;false
http://dbpedia.org/resource/Big_in_Japan_(band);  http://dbpedia.org/resource/Kev_Ward  ;false
http://dbpedia.org/resource/David_Grisman_Quintet;  http://dbpedia.org/resource/Todd_Phillips_(musician)  ;false
http://dbpedia.org/resource/David_Grisman_Quintet;  http://dbpedia.org/resource/Jon_Sholle  ;false
http://dbpedia.org/resource/David_Grisman_Quintet;  http://dbpedia.org/resource/Mark_O'Connor  ;false
http://dbpedia.org/resource/David_Grisman_Quintet;  http://dbpedia.org/resource/Enrique_Coria  ;false
http://dbpedia.org/resource/David_Grisman_Quintet;  http://dbpedia.org/resource/Joe_Carroll  ;false
http://dbpedia.org/resource/David_Grisman_Quintet;  http://dbpedia.org/resource/Rob_Wasserman  ;false
http://dbpedia.org/resource/David_Grisman_Quintet;  http://dbpedia.org/resource/Mike_Marshall_(musician)  ;false
http://dbpedia.org/resource/David_Grisman_Quintet;  http://dbpedia.org/resource/Tony_Rice  ;false
http://dbpedia.org/resource/David_Grisman_Quintet;  http://dbpedia.org/resource/Joe_Craven  ;false
http://dbpedia.org/resource/David_Grisman_Quintet;  http://dbpedia.org/resource/John_Carlini  ;false
http://dbpedia.org/resource/David_Grisman_Quintet;  http://dbpedia.org/resource/Darol_Anger  ;false
http://dbpedia.org/resource/The_Forgotten_(band);  http://dbpedia.org/resource/Craig_Fairbaugh  ;false
http://dbpedia.org/resource/Black_Lace_(band);  http://dbpedia.org/resource/Alan_Barton  ;false
http://dbpedia.org/resource/Black_Lace_(band);  http://dbpedia.org/resource/Terry_Dobson_(singer)  ;false
http://dbpedia.org/resource/One_Horse_Blue;  http://dbpedia.org/resource/Jim_Foster_(musician)  ;false
http://dbpedia.org/resource/The_Wake_(UK_band);  http://dbpedia.org/resource/Bobby_Gillespie  ;false
http://dbpedia.org/resource/Scheer_(band);  http://dbpedia.org/resource/Audrey_Gallagher  ;false
http://dbpedia.org/resource/New_Age_Steppers;  http://dbpedia.org/resource/Ari_Up  ;false
http://dbpedia.org/resource/Field_of_View;  http://dbpedia.org/resource/U-ya_Asaoka  ;false
http://dbpedia.org/resource/Field_of_View;  http://dbpedia.org/resource/U-ya_Asaoka  ;false
http://dbpedia.org/resource/Bullets_and_Octane;  http://dbpedia.org/resource/Jack_Tankersley  ;false
http://dbpedia.org/resource/Flamin'_Groovies;  http://dbpedia.org/resource/Mike_Wilhelm_(musician)  ;false
http://dbpedia.org/resource/Mr._Mister;  http://dbpedia.org/resource/Pat_Mastelotto  ;false
http://dbpedia.org/resource/Mr._Mister;  http://dbpedia.org/resource/Steve_George_(keyboardist)  ;false
http://dbpedia.org/resource/Mr._Mister;  http://dbpedia.org/resource/Richard_Page_(musician)  ;false
http://dbpedia.org/resource/Dizmas;  http://dbpedia.org/resource/Jon_Howard  ;false
http://dbpedia.org/resource/Eye_Alaska;  http://dbpedia.org/resource/Roy_English  ;false
http://dbpedia.org/resource/The_Dawn_(band);  http://dbpedia.org/resource/Kenneth_Ilagan  ;false
http://dbpedia.org/resource/The_Dawn_(band);  http://dbpedia.org/resource/Atsushi_Matsuura_(musician)  ;false
http://dbpedia.org/resource/The_Dawn_(band);  http://dbpedia.org/resource/Teddy_Diaz  ;false
http://dbpedia.org/resource/The_Dawn_(band);  http://dbpedia.org/resource/Teddy_Diaz  ;false
http://dbpedia.org/resource/The_Dawn_(band);  http://dbpedia.org/resource/Buddy_Zabala  ;false
http://dbpedia.org/resource/Days_of_the_New;  http://dbpedia.org/resource/Jesse_Vest  ;false
http://dbpedia.org/resource/Days_of_the_New;  http://dbpedia.org/resource/Nicole_Scherzinger  ;false
http://dbpedia.org/resource/Days_of_the_New;  http://dbpedia.org/resource/Mike_Starr_(musician)  ;false
http://dbpedia.org/resource/Days_of_the_New;  http://dbpedia.org/resource/Todd_Whitener  ;false
http://dbpedia.org/resource/3_Inches_of_Blood;  http://dbpedia.org/resource/Byron_Stroud  ;false
http://dbpedia.org/resource/3_Inches_of_Blood;  http://dbpedia.org/resource/Alexei_Rodriguez  ;false
http://dbpedia.org/resource/Phatfish;  http://dbpedia.org/resource/Lou_Fellingham  ;false
http://dbpedia.org/resource/Manowar;  http://dbpedia.org/resource/Kenny_Earl  ;false
http://dbpedia.org/resource/Manowar;  http://dbpedia.org/resource/Kenny_Earl  ;false
http://dbpedia.org/resource/Manowar;  http://dbpedia.org/resource/Ross_the_Boss  ;false
http://dbpedia.org/resource/Manowar;  http://dbpedia.org/resource/Scott_Columbus  ;false
http://dbpedia.org/resource/Manowar;  http://dbpedia.org/resource/David_Shankle  ;false
http://dbpedia.org/resource/Lindisfarne_(band);  http://dbpedia.org/resource/Kenny_Craddock  ;false
http://dbpedia.org/resource/Lindisfarne_(band);  http://dbpedia.org/resource/Alan_Hull  ;false
http://dbpedia.org/resource/Lindisfarne_(band);  http://dbpedia.org/resource/Ray_Jackson_(musician)  ;false
http://dbpedia.org/resource/We_Came_as_Romans;  http://dbpedia.org/resource/Chris_Moore_(musician)  ;false
http://dbpedia.org/resource/Esbjörn_Svensson_Trio;  http://dbpedia.org/resource/Esbjörn_Svensson  ;false
http://dbpedia.org/resource/Esbjörn_Svensson_Trio;  http://dbpedia.org/resource/Magnus_Öström  ;false
http://dbpedia.org/resource/Esbjörn_Svensson_Trio;  http://dbpedia.org/resource/Dan_Berglund  ;false
http://dbpedia.org/resource/Throbbing_Gristle;  http://dbpedia.org/resource/Chris_Carter_(musician)  ;false
http://dbpedia.org/resource/Throbbing_Gristle;  http://dbpedia.org/resource/Genesis_P-Orridge  ;false
http://dbpedia.org/resource/Throbbing_Gristle;  http://dbpedia.org/resource/Genesis_P-Orridge  ;false
http://dbpedia.org/resource/Throbbing_Gristle;  http://dbpedia.org/resource/Peter_Christopherson  ;false
http://dbpedia.org/resource/Throbbing_Gristle;  http://dbpedia.org/resource/Cosey_Fanni_Tutti  ;false
http://dbpedia.org/resource/Rusted_Root;  http://dbpedia.org/resource/Jim_Donovan_(musician)  ;false
http://dbpedia.org/resource/The_Boomtown_Rats;  http://dbpedia.org/resource/Johnnie_Fingers  ;false
http://dbpedia.org/resource/The_Boomtown_Rats;  http://dbpedia.org/resource/Gerry_Cott  ;false
http://dbpedia.org/resource/The_Revolution_Smile;  http://dbpedia.org/resource/Tim_McCord  ;false
http://dbpedia.org/resource/The_Revolution_Smile;  http://dbpedia.org/resource/Shaun_Lopez  ;false
http://dbpedia.org/resource/David_Crowder_Band;  http://dbpedia.org/resource/Crowder_(musician)  ;false
http://dbpedia.org/resource/McFadden_&_Whitehead;  http://dbpedia.org/resource/John_Whitehead_(singer)  ;false
http://dbpedia.org/resource/McFadden_&_Whitehead;  http://dbpedia.org/resource/Gene_McFadden  ;false
http://dbpedia.org/resource/Dirty_Projectors;  http://dbpedia.org/resource/Rostam_Batmanglij  ;false
http://dbpedia.org/resource/Dirty_Projectors;  http://dbpedia.org/resource/Ra_Ra_Riot  ;false
http://dbpedia.org/resource/Dirty_Projectors;  http://dbpedia.org/resource/Larkin_Grimm  ;false
http://dbpedia.org/resource/Dirty_Projectors;  http://dbpedia.org/resource/Adam_Forkner  ;false
http://dbpedia.org/resource/Dirty_Projectors;  http://dbpedia.org/resource/Ezra_Koenig  ;false
http://dbpedia.org/resource/Dirty_Projectors;  http://dbpedia.org/resource/Angel_Deradoorian  ;false
http://dbpedia.org/resource/Alabama_3;  http://dbpedia.org/resource/Zoe_Devlin  ;false
http://dbpedia.org/resource/The_Diplomats;  http://dbpedia.org/resource/Hell_Rell  ;false
http://dbpedia.org/resource/The_Diplomats;  http://dbpedia.org/resource/J.R._Writer  ;false
http://dbpedia.org/resource/The_Diplomats;  http://dbpedia.org/resource/40_Cal.  ;false
http://dbpedia.org/resource/Earl_Greyhound;  http://dbpedia.org/resource/Christopher_Bear  ;false
http://dbpedia.org/resource/Earl_Greyhound;  http://dbpedia.org/resource/Christopher_Bear  ;false
http://dbpedia.org/resource/The_Crystals;  http://dbpedia.org/resource/Dolores_%22LaLa%22_Brooks  ;false
http://dbpedia.org/resource/Waikiki_(band);  http://dbpedia.org/resource/Juanita_Stein  ;false
http://dbpedia.org/resource/7_Walkers;  http://dbpedia.org/resource/Reed_Mathis  ;false
http://dbpedia.org/resource/Excel_(band);  http://dbpedia.org/resource/Adam_Siegel  ;false
http://dbpedia.org/resource/Magic_Dirt;  http://dbpedia.org/resource/Dean_Turner_(musician)  ;false
http://dbpedia.org/resource/Kanjani_Eight;  http://dbpedia.org/resource/Hiroki_Uchi  ;false
http://dbpedia.org/resource/The_Vincent_Black_Shadow;  http://dbpedia.org/resource/Cassandra_Ford  ;false
http://dbpedia.org/resource/Sort_Sol;  http://dbpedia.org/resource/Peter_Peter_(Danish_musician)  ;false
http://dbpedia.org/resource/Cynic_(band);  http://dbpedia.org/resource/Sean_Reinert  ;false
http://dbpedia.org/resource/Cynic_(band);  http://dbpedia.org/resource/Tony_Choy  ;false
http://dbpedia.org/resource/Cynic_(band);  http://dbpedia.org/resource/Santiago_Dobles  ;false
http://dbpedia.org/resource/Cynic_(band);  http://dbpedia.org/resource/Chris_Kringel  ;false
http://dbpedia.org/resource/Cynic_(band);  http://dbpedia.org/resource/Chris_Kringel  ;false
http://dbpedia.org/resource/Cynic_(band);  http://dbpedia.org/resource/Jason_Gobel  ;false
http://dbpedia.org/resource/JFA_(band);  http://dbpedia.org/resource/Alan_Bishop  ;false
http://dbpedia.org/resource/Nick_Jonas_&_the_Administration;  http://dbpedia.org/resource/David_Ryan_Harris  ;false
http://dbpedia.org/resource/Savage_Garden;  http://dbpedia.org/resource/Daniel_Jones_(musician)  ;false
http://dbpedia.org/resource/Savage_Garden;  http://dbpedia.org/resource/Darren_Hayes  ;false
http://dbpedia.org/resource/Nightwish;  http://dbpedia.org/resource/Anette_Olzon  ;false
http://dbpedia.org/resource/Nightwish;  http://dbpedia.org/resource/Sami_Vänskä  ;false
http://dbpedia.org/resource/Nightwish;  http://dbpedia.org/resource/Tarja_Turunen  ;false
http://dbpedia.org/resource/Southern_Sons;  http://dbpedia.org/resource/Irwin_Thomas  ;false
http://dbpedia.org/resource/Southern_Sons;  http://dbpedia.org/resource/Virgil_Donati  ;false
http://dbpedia.org/resource/The_Sugarhill_Gang;  http://dbpedia.org/resource/Big_Bank_Hank  ;false
http://dbpedia.org/resource/The_Limeliters;  http://dbpedia.org/resource/Roger_McGuinn  ;false
http://dbpedia.org/resource/The_Limeliters;  http://dbpedia.org/resource/Red_Grammer  ;false
http://dbpedia.org/resource/The_Limeliters;  http://dbpedia.org/resource/Louis_Gottlieb  ;false
http://dbpedia.org/resource/The_Limeliters;  http://dbpedia.org/resource/Alex_Hassilev  ;false
http://dbpedia.org/resource/The_Limeliters;  http://dbpedia.org/resource/Glenn_Yarbrough  ;false
http://dbpedia.org/resource/Down_by_Law_(band);  http://dbpedia.org/resource/Dave_Naz  ;false
http://dbpedia.org/resource/Down_by_Law_(band);  http://dbpedia.org/resource/Dave_Naz  ;false
http://dbpedia.org/resource/Black_Moon_(group);  http://dbpedia.org/resource/Buckshot_(rapper)  ;false
http://dbpedia.org/resource/LFO_(British_band);  http://dbpedia.org/resource/Mark_Bell_(British_musician)  ;false
http://dbpedia.org/resource/LFO_(British_band);  http://dbpedia.org/resource/Gez_Varley  ;false
http://dbpedia.org/resource/Dark_Lotus;  http://dbpedia.org/resource/Anybody_Killa  ;false
http://dbpedia.org/resource/Dark_Lotus;  http://dbpedia.org/resource/Marz_(rapper)  ;false
http://dbpedia.org/resource/Boxhead_Ensemble;  http://dbpedia.org/resource/David_Grubbs  ;false
http://dbpedia.org/resource/Boxhead_Ensemble;  http://dbpedia.org/resource/Doug_McCombs  ;false
http://dbpedia.org/resource/Boxhead_Ensemble;  http://dbpedia.org/resource/Doug_McCombs  ;false
http://dbpedia.org/resource/Boxhead_Ensemble;  http://dbpedia.org/resource/Doug_McCombs  ;false
http://dbpedia.org/resource/Boxhead_Ensemble;  http://dbpedia.org/resource/Jim_O'Rourke_(musician)  ;false
http://dbpedia.org/resource/Boxhead_Ensemble;  http://dbpedia.org/resource/Ken_Vandermark  ;false
http://dbpedia.org/resource/Boxhead_Ensemble;  http://dbpedia.org/resource/Will_Oldham  ;false
http://dbpedia.org/resource/Boxhead_Ensemble;  http://dbpedia.org/resource/Will_Oldham  ;false
http://dbpedia.org/resource/Boxhead_Ensemble;  http://dbpedia.org/resource/Glenn_Kotche  ;false
http://dbpedia.org/resource/Boxhead_Ensemble;  http://dbpedia.org/resource/Mick_Turner  ;false
http://dbpedia.org/resource/Nasum;  http://dbpedia.org/resource/Mieszko_Talarczyk  ;false
http://dbpedia.org/resource/Pendragon_(band);  http://dbpedia.org/resource/Shadowkeep  ;false
http://dbpedia.org/resource/Stereo_Total;  http://dbpedia.org/resource/Angie_Reed  ;false
http://dbpedia.org/resource/Foghat;  http://dbpedia.org/resource/Erik_Cartwright  ;false
http://dbpedia.org/resource/Foghat;  http://dbpedia.org/resource/Rod_Price  ;false
http://dbpedia.org/resource/Foghat;  http://dbpedia.org/resource/Nick_Jameson  ;false
http://dbpedia.org/resource/Foghat;  http://dbpedia.org/resource/Kenny_Aaronson  ;false
http://dbpedia.org/resource/Foghat;  http://dbpedia.org/resource/Dave_Peverett  ;false
http://dbpedia.org/resource/Foghat;  http://dbpedia.org/resource/Tony_Stevens  ;false
http://dbpedia.org/resource/Mashmakhan;  http://dbpedia.org/resource/Jerry_Mercer  ;false
http://dbpedia.org/resource/Mashmakhan;  http://dbpedia.org/resource/Brian_Greenway  ;false
http://dbpedia.org/resource/Mashmakhan;  http://dbpedia.org/resource/Steve_Lang  ;false
http://dbpedia.org/resource/I_See_Stars;  http://dbpedia.org/resource/Chris_Moore_(musician)  ;false
http://dbpedia.org/resource/AOA_(band);  http://dbpedia.org/resource/AOA_Black  ;false
http://dbpedia.org/resource/Bad_News_(band);  http://dbpedia.org/resource/Ade_Edmondson  ;false
http://dbpedia.org/resource/Bad_News_(band);  http://dbpedia.org/resource/Nigel_Planer  ;false
http://dbpedia.org/resource/Bad_News_(band);  http://dbpedia.org/resource/Rik_Mayall  ;false
http://dbpedia.org/resource/Damn_Yankees_(band);  http://dbpedia.org/resource/Jack_Blades  ;false
http://dbpedia.org/resource/Damn_Yankees_(band);  http://dbpedia.org/resource/Michael_Cartellone  ;false
http://dbpedia.org/resource/Damn_Yankees_(band);  http://dbpedia.org/resource/Tommy_Shaw  ;false
http://dbpedia.org/resource/Damn_Yankees_(band);  http://dbpedia.org/resource/Ted_Nugent  ;false
http://dbpedia.org/resource/The_Wolfe_Tones;  http://dbpedia.org/resource/Derek_Warfield  ;false
http://dbpedia.org/resource/Cerebral_Fix;  http://dbpedia.org/resource/Nicholas_Barker  ;false
http://dbpedia.org/resource/Téléphone;  http://dbpedia.org/resource/Jean-Louis_Aubert  ;false
http://dbpedia.org/resource/Téléphone;  http://dbpedia.org/resource/Louis_Bertignac  ;false
http://dbpedia.org/resource/Scum_of_the_Earth_(band);  http://dbpedia.org/resource/Skyla_Talon  ;false
http://dbpedia.org/resource/Scum_of_the_Earth_(band);  http://dbpedia.org/resource/Mike_Tempesta  ;false
http://dbpedia.org/resource/Scum_of_the_Earth_(band);  http://dbpedia.org/resource/John_Dolmayan  ;false
http://dbpedia.org/resource/Scum_of_the_Earth_(band);  http://dbpedia.org/resource/John_Dolmayan  ;false
http://dbpedia.org/resource/Scum_of_the_Earth_(band);  http://dbpedia.org/resource/Ivan_de_Prume  ;false
http://dbpedia.org/resource/Scum_of_the_Earth_(band);  http://dbpedia.org/resource/John_Tempesta  ;false
http://dbpedia.org/resource/DJ_Jazzy_Jeff_&_The_Fresh_Prince;  http://dbpedia.org/resource/DJ_Jazzy_Jeff  ;false
http://dbpedia.org/resource/DJ_Jazzy_Jeff_&_The_Fresh_Prince;  http://dbpedia.org/resource/Will_Smith  ;false
http://dbpedia.org/resource/DJ_Jazzy_Jeff_&_The_Fresh_Prince;  http://dbpedia.org/resource/Ready_Rock_C  ;false
http://dbpedia.org/resource/As_Tall_as_Lions;  http://dbpedia.org/resource/Dan_Nigro  ;false
http://dbpedia.org/resource/As_Tall_as_Lions;  http://dbpedia.org/resource/Dan_Nigro  ;false
http://dbpedia.org/resource/Northside_(band);  http://dbpedia.org/resource/Space_Monkeys  ;false
http://dbpedia.org/resource/Kjell_Roos_Band;  http://dbpedia.org/resource/Kikki_Danielsson  ;false
http://dbpedia.org/resource/Gaelic_Storm;  http://dbpedia.org/resource/Jessie_Burns  ;false
http://dbpedia.org/resource/Gaelic_Storm;  http://dbpedia.org/resource/Samantha_Hunt  ;false
http://dbpedia.org/resource/The_Marshall_Tucker_Band;  http://dbpedia.org/resource/Tommy_Caldwell_(musician)  ;false
http://dbpedia.org/resource/The_Marshall_Tucker_Band;  http://dbpedia.org/resource/George_McCorkle  ;false
http://dbpedia.org/resource/The_Marshall_Tucker_Band;  http://dbpedia.org/resource/Jerry_Eubanks  ;false
