"band_id","member_uri","name","current_member","member_id"
2394,"  http://dbpedia.org/resource/Chantelle_Paige  ","  Chantelle Paige   ",False,1624
2398,"  http://dbpedia.org/resource/Jasmine_You  ","  Jasmine You   ",False,4604
2399,"  http://dbpedia.org/resource/Cara_Tivey  ","  Cara Tivey   ",False,1493
2401,"  http://dbpedia.org/resource/Sandy_Denny  ","  Sandy Denny   ",False,9637
2401,"  http://dbpedia.org/resource/Trevor_Lucas  ","  Trevor Lucas   ",False,11075
2402,"  http://dbpedia.org/resource/Pick_Withers  ","  Pick Withers   ",False,8734
2402,"  http://dbpedia.org/resource/Davey_Johnstone  ","  Davey Johnstone   ",False,2525
2403,"  http://dbpedia.org/resource/Paul_Young_(singer,_born_1947)  ","  Paul Young   ",False,8476
2410,"  http://dbpedia.org/resource/Karl_Robertson  ","  Karl Robertson   ",False,5918
2411,"  http://dbpedia.org/resource/Jeff_Matz  ","  Jeff Matz   ",False,4773
2413,"  http://dbpedia.org/resource/Israel_Beachy  ","  Israel Beachy   ",False,4354
2418,"  http://dbpedia.org/resource/Rusty_Egan  ","  Rusty Egan   ",False,9491
2418,"  http://dbpedia.org/resource/Midge_Ure  ","  OBE   ",False,7556
2418,"  http://dbpedia.org/resource/Midge_Ure  ","  Midge Ure   ",False,7556
2418,"  http://dbpedia.org/resource/Glen_Matlock  ","  Glen Matlock   ",False,3786
2418,"  http://dbpedia.org/resource/Steve_New  ","  Steve New   ",False,10292
2420,"  http://dbpedia.org/resource/Peter_Wilkinson_(musician)  ","  Peter Wilkinson   ",False,8635
2424,"  http://dbpedia.org/resource/Brian_Calzini  ","  Brian Calzini   ",False,1282
2427,"  http://dbpedia.org/resource/Izumi_Sakai  ","  Izumi Sakai   ",False,4369
2431,"  http://dbpedia.org/resource/Alicia_Warrington  ","  Alicia Warrington   ",False,320
2432,"  http://dbpedia.org/resource/Giles_Lewin  ","  Giles Lewin   ",False,3756
2434,"  http://dbpedia.org/resource/Jóhann_Jóhannsson  ","  Jóhann Jóhannsson   ",False,5246
2443,"  http://dbpedia.org/resource/Kahi_(singer)  ","  Kahi   ",False,5869
2443,"  http://dbpedia.org/resource/Kahi_(singer)  ","  Park Kahi   ",False,5869
2443,"  http://dbpedia.org/resource/Yoo_So-young  ","  Yoo So-young   ",False,11457
2443,"  http://dbpedia.org/resource/Yoo_So-young  ","  You So-young   ",False,11457
2446,"  http://dbpedia.org/resource/Tomas_Lindberg  ","  Tomas Lindberg   ",False,10832
2446,"  http://dbpedia.org/resource/Peter_Tägtgren  ","  Peter Tägtgren   ",False,8624
2446,"  http://dbpedia.org/resource/Jesse_Pintado  ","  Jesse Pintado   ",False,4916
2450,"  http://dbpedia.org/resource/Anita_Pointer  ","  Anita Pointer   ",False,576
2450,"  http://dbpedia.org/resource/June_Pointer  ","  June Pointer   ",False,5809
2450,"  http://dbpedia.org/resource/Bonnie_Pointer  ","  Bonnie Pointer   ",False,1176
2452,"  http://dbpedia.org/resource/Josh_Eppard  ","  Josh Eppard   ",False,5705
2452,"  http://dbpedia.org/resource/Joe_Stote  ","  Joe Stote   ",False,5203
2453,"  http://dbpedia.org/resource/Tay_Walker  ","  Tay Walker   ",False,10517
2455,"  http://dbpedia.org/resource/Troo.L.S  ","  Troo.L.S   ",False,11096
2456,"  http://dbpedia.org/resource/Kevin_Fennell  ","  Kevin Fennell   ",False,6096
2456,"  http://dbpedia.org/resource/Tobin_Sprout  ","  Tobin Sprout   ",False,10791
2456,"  http://dbpedia.org/resource/James_Greer  ","  James Greer   ",False,4477
2456,"  http://dbpedia.org/resource/Greg_Demos  ","  Greg Demos   ",False,3890
2456,"  http://dbpedia.org/resource/Jim_Macpherson  ","  Jim Macpherson   ",False,5002
2456,"  http://dbpedia.org/resource/The_Amps  ","  The Amps   ",False,10601
2459,"  http://dbpedia.org/resource/Blaine_Cook  ","  Blaine Cook   ",False,1050
2463,"  http://dbpedia.org/resource/Vangelis  ","  Vangelis   ",False,11174
2463,"  http://dbpedia.org/resource/Jon_Anderson  ","  Jon Anderson   ",False,5563
2465,"  http://dbpedia.org/resource/Horacio_Villafañe  ","  Horacio Villafañe   ",False,4172
2465,"  http://dbpedia.org/resource/Los_Auténticos_Decadentes  ","  Los Auténticos Decadentes   ",False,6621
2465,"  http://dbpedia.org/resource/Jorge_Iacobellis  ","  Jorge Iacobellis   ",False,5673
2467,"  http://dbpedia.org/resource/Lisa_Lopes  ","  Lisa Lopes   ",False,6557
2471,"  http://dbpedia.org/resource/Simon_Kirke  ","  Simon Kirke   ",False,9960
2471,"  http://dbpedia.org/resource/Tetsu_Yamauchi  ","  Tetsu Yamauchi   ",False,10591
2471,"  http://dbpedia.org/resource/Paul_Rodgers  ","  Paul Rodgers   ",False,8443
2471,"  http://dbpedia.org/resource/Andy_Fraser  ","  Andy Fraser   ",False,500
2471,"  http://dbpedia.org/resource/Paul_Kossoff  ","  Paul Kossoff   ",False,8409
2471,"  http://dbpedia.org/resource/John_Bundrick  ","  John     Rabbit     Bundrick   ",False,5269
2471,"  http://dbpedia.org/resource/John_Bundrick  ","  John Bundrick   ",False,5269
2473,"  http://dbpedia.org/resource/Derek_Almstead  ","  Derek Almstead   ",False,2772
2473,"  http://dbpedia.org/resource/Eric_Harris_(musician)  ","  Eric Harris   ",False,3269
2477,"  http://dbpedia.org/resource/Troy_McLawhorn  ","  Troy McLawhorn   ",False,11100
2477,"  http://dbpedia.org/resource/Brian_Tichy  ","  Brian Tichy   ",False,1336
2477,"  http://dbpedia.org/resource/Nick_Oshiro  ","  Nick Oshiro   ",False,8024
2477,"  http://dbpedia.org/resource/Patrick_Callahan  ","  Patrick Callahan   ",False,8308
2478,"  http://dbpedia.org/resource/Gram_Parsons  ","  Gram Parsons   ",False,3865
2478,"  http://dbpedia.org/resource/Chris_Ethridge  ","  Chris Ethridge   ",False,1771
2478,"  http://dbpedia.org/resource/Chris_Hillman  ","  Chris Hillman   ",False,1789
2478,"  http://dbpedia.org/resource/Michael_Clarke_(musician)  ","  Michael Clarke   ",False,7396
2478,"  http://dbpedia.org/resource/Sneaky_Pete_Kleinow  ","  Sneaky Pete Kleinow   ",False,10029
2479,"  http://dbpedia.org/resource/Aydo_Abay  ","  Aydo Abay   ",False,751
2481,"  http://dbpedia.org/resource/George_Hurley  ","  George Hurley   ",False,3708
2481,"  http://dbpedia.org/resource/Mike_Watt  ","  Mike Watt   ",False,7695
2481,"  http://dbpedia.org/resource/Frank_Tonche  ","  Frank Tonche   ",False,3492
2481,"  http://dbpedia.org/resource/D._Boon  ","  D. Boon   ",False,2684
2483,"  http://dbpedia.org/resource/Pontus_Jansson  ","  Pontus Sven Gustav Jansson   ",False,8769
2483,"  http://dbpedia.org/resource/Pontus_Jansson  ","  Pontus Jansson   ",False,8769
2483,"  http://dbpedia.org/resource/Thomas_Ohlsson  ","  Thomas Ohlsson   ",False,10664
2484,"  http://dbpedia.org/resource/Jeff_Allen  ","  Jeff Allen   ",False,4740
2484,"  http://dbpedia.org/resource/Bernie_Marsden  ","  Bernie Marsden   ",False,903
2490,"  http://dbpedia.org/resource/Ted_Marcus  ","  Ted Marcus   ",False,10536
2490,"  http://dbpedia.org/resource/Derrick_Bostrom  ","  Derrick Bostrom   ",False,2794
2491,"  http://dbpedia.org/resource/Steve_Stoll_(musician)  ","  Steve Stoll   ",False,10333
2492,"  http://dbpedia.org/resource/Nicholas_Bullen  ","  Nicholas Bullen   ",False,7977
2492,"  http://dbpedia.org/resource/Justin_Broadrick  ","  Justin Broadrick   ",False,5835
2492,"  http://dbpedia.org/resource/Mick_Harris  ","  Mick Harris   ",False,7525
2492,"  http://dbpedia.org/resource/James_Plotkin  ","  James Plotkin   ",False,4500
2493,"  http://dbpedia.org/resource/Jang_Hyun-seung  ","  Jang Hyun-seung   ",False,4558
2496,"  http://dbpedia.org/resource/Bruce_Kaphan  ","  Bruce Kaphan   ",False,1377
2496,"  http://dbpedia.org/resource/Tim_Mooney  ","  Tim Mooney   ",False,10741
2498,"  http://dbpedia.org/resource/Frank_Mullen  ","  Frank Mullen   ",False,3484
2498,"  http://dbpedia.org/resource/Dave_Culross  ","  Dave Culross   ",False,2405
2498,"  http://dbpedia.org/resource/Kevin_Talley  ","  Kevin Talley   ",False,6124
2498,"  http://dbpedia.org/resource/Mike_Smith_(drummer)  ","  Mike Smith   ",False,7677
2498,"  http://dbpedia.org/resource/Doug_Cerrito  ","  Doug Cerrito   ",False,2993
2499,"  http://dbpedia.org/resource/Bill_Spooner  ","  Bill Spooner   ",False,985
2499,"  http://dbpedia.org/resource/Jane_Dornacker  ","  Jane Dornacker   ",False,4551
2499,"  http://dbpedia.org/resource/Vince_Welnick  ","  Vince Welnick   ",False,11238
2500,"  http://dbpedia.org/resource/Jim_Fox_(drummer)  ","  Jim Fox   ",False,4983
2500,"  http://dbpedia.org/resource/Domenic_Troiano  ","  Domenic Troiano   ",False,2908
2500,"  http://dbpedia.org/resource/Joe_Walsh  ","  Joe Walsh   ",False,5207
2500,"  http://dbpedia.org/resource/Tommy_Bolin  ","  Tommy Bolin   ",False,10887
2500,"  http://dbpedia.org/resource/Bill_Appleberry  ","  Bill Appleberry   ",False,937
2500,"  http://dbpedia.org/resource/Mark_Avsec  ","  Mark Avsec   ",False,6881
2500,"  http://dbpedia.org/resource/Roy_Kenner  ","  Roy Kenner   ",False,9437
2501,"  http://dbpedia.org/resource/John_Tropea  ","  John Tropea   ",False,5533
2501,"  http://dbpedia.org/resource/Paul_Shaffer  ","  Paul Shaffer   ",False,8450
2501,"  http://dbpedia.org/resource/Willie_Hall_(drummer)  ","  Willie Hall   ",False,11380
2501,"  http://dbpedia.org/resource/Murphy_Dunne  ","  Murphy Dunne   ",False,7838
2501,"  http://dbpedia.org/resource/John_Belushi  ","  John Belushi   ",False,5261
2501,"  http://dbpedia.org/resource/Donald_%22Duck%22_Dunn  ","  Donald Dunn   ",False,2923
2501,"  http://dbpedia.org/resource/Donald_%22Duck%22_Dunn  ","  Donald     Duck     Dunn   ",False,2923
2501,"  http://dbpedia.org/resource/Joe_Morton  ","  Joe Morton   ",False,5185
2501,"  http://dbpedia.org/resource/Alan_Rubin  ","  Alan Rubin   ",False,191
2501,"  http://dbpedia.org/resource/Birch_Johnson  ","  Birch Johnson   ",False,1034
2501,"  http://dbpedia.org/resource/J._Evan_Bonifant  ","  J. Evan Bonifant   ",False,4937
2501,"  http://dbpedia.org/resource/Cab_Calloway  ","  Cab Calloway   ",False,1462
2501,"  http://dbpedia.org/resource/Danny_Gottlieb  ","  Danny Gottlieb   ",False,2294
2501,"  http://dbpedia.org/resource/Matt_Murphy_(blues_guitarist)  ","  Matt Murphy   ",False,7245
2501,"  http://dbpedia.org/resource/Booker_T._&_the_M.G.'s  ","  Booker T. & the M.G.'s   ",False,1180
2501,"  http://dbpedia.org/resource/Chaka_Khan  ","  Chaka Khan   ",False,1617
2501,"  http://dbpedia.org/resource/Tom_Scott_(musician)  ","  Tom Scott   ",False,10928
2501,"  http://dbpedia.org/resource/John_Goodman  ","  John Goodman   ",False,5339
2501,"  http://dbpedia.org/resource/Steve_Jordan_(musician)  ","  Steve Jordan   ",False,10253
2501,"  http://dbpedia.org/resource/Rob_Paparozzi  ","  Rob Paparozzi   ",False,9251
2501,"  http://dbpedia.org/resource/Alto_Reed  ","  Alto Reed   ",False,360
2501,"  http://dbpedia.org/resource/Tom_Malone_(musician)  ","  Tom Malone   ",False,10874
2501,"  http://dbpedia.org/resource/Anton_Fig  ","  Anton Fig   ",False,620
2501,"  http://dbpedia.org/resource/Larry_Thurston  ","  Larry Thurston   ",False,6348
2503,"  http://dbpedia.org/resource/Ross_Burge  ","  Ross Burge   ",False,9416
2503,"  http://dbpedia.org/resource/David_Long_(New_Zealand_musician)  ","  David Long   ",False,2607
2503,"  http://dbpedia.org/resource/Matthew_Bannister_(musician)  ","  Matthew Bannister   ",False,7198
2503,"  http://dbpedia.org/resource/Alan_Gregg  ","  Alan Gregg   ",False,173
2503,"  http://dbpedia.org/resource/Don_McGlashan  ","  Don McGlashan   ",False,2953
2505,"  http://dbpedia.org/resource/Darren_Costin  ","  Darren Costin   ",False,2362
2506,"  http://dbpedia.org/resource/Jeffrey_Osborne  ","  Jeffrey Osborne   ",False,4790
2507,"  http://dbpedia.org/resource/Janet_LaValley  ","  Janet LaValley   ",False,4553
2507,"  http://dbpedia.org/resource/Eric_Brosius  ","  Eric Brosius   ",False,3248
2507,"  http://dbpedia.org/resource/Terri_Brosius  ","  Terri Brosius   ",False,10557
2509,"  http://dbpedia.org/resource/Dave_Haley  ","  Dave Haley   ",False,2436
2515,"  http://dbpedia.org/resource/List_of_Mizraab_band_members  ","  Mizraab   ",False,6575
2517,"  http://dbpedia.org/resource/Jeff_Greinke  ","  Jeff Greinke   ",False,4759
2517,"  http://dbpedia.org/resource/Dennis_Rea  ","  Dennis Rea   ",False,2759
2517,"  http://dbpedia.org/resource/Bill_Rieflin  ","  Bill Rieflin   ",False,982
2517,"  http://dbpedia.org/resource/Fred_Chalenor  ","  Fred Chalenor   ",False,3509
2517,"  http://dbpedia.org/resource/Greg_Gilmore  ","  Greg Gilmore   ",False,3908
2520,"  http://dbpedia.org/resource/Steve_Strange  ","  Steve Strange   ",False,10334
2520,"  http://dbpedia.org/resource/Rusty_Egan  ","  Rusty Egan   ",False,9491
2520,"  http://dbpedia.org/resource/Robin_Simon  ","  Robin Simon   ",False,9238
2520,"  http://dbpedia.org/resource/Billy_Currie  ","  Billy Currie   ",False,997
2520,"  http://dbpedia.org/resource/Midge_Ure  ","  OBE   ",False,7556
2520,"  http://dbpedia.org/resource/Midge_Ure  ","  Midge Ure   ",False,7556
2520,"  http://dbpedia.org/resource/Barry_Adamson  ","  Barry Adamson   ",False,780
2520,"  http://dbpedia.org/resource/John_McGeoch  ","  John McGeoch   ",False,5405
2520,"  http://dbpedia.org/resource/Dave_Formula  ","  Dave Formula   ",False,2423
2520,"  http://dbpedia.org/resource/Gary_Barnacle  ","  Gary Barnacle   ",False,3598
2522,"  http://dbpedia.org/resource/Nick_Webb_(musician)  ","  Nick Webb   ",False,8043
2522,"  http://dbpedia.org/resource/Simon_James_(musician)  ","  Simon James   ",False,9957
2522,"  http://dbpedia.org/resource/Terry_Disley  ","  Terry Disley   ",False,10568
2522,"  http://dbpedia.org/resource/Frank_Felix  ","  Frank Felix   ",False,3461
2523,"  http://dbpedia.org/resource/Emil_Nikolaisen  ","  Emil Nikolaisen   ",False,3209
2529,"  http://dbpedia.org/resource/Mod_Sun  ","  Mod Sun   ",False,7772
2531,"  http://dbpedia.org/resource/Stuart_Fletcher_(musician)  ","  Stuart Fletcher   ",False,10381
2531,"  http://dbpedia.org/resource/John_Squire  ","  John Squire   ",False,5516
2531,"  http://dbpedia.org/resource/Chris_Helme  ","  Chris Helme   ",False,1788
2531,"  http://dbpedia.org/resource/Mark_Heaney  ","  Mark Heaney   ",False,6919
2535,"  http://dbpedia.org/resource/Vinny_Appice  ","  Vinny Appice   ",False,11249
2535,"  http://dbpedia.org/resource/Geezer_Butler  ","  Geezer Butler   ",False,3660
2535,"  http://dbpedia.org/resource/Ronnie_James_Dio  ","  Ronnie James Dio   ",False,9380
2535,"  http://dbpedia.org/resource/Tony_Iommi  ","  Tony Iommi   ",False,10978
2537,"  http://dbpedia.org/resource/Mary_Weiss  ","  Mary Weiss   ",False,7126
2538,"  http://dbpedia.org/resource/Ron_François  ","  Ron François / Roni Francois   ",False,9365
2538,"  http://dbpedia.org/resource/Ron_François  ","  Ron François   ",False,9365
2538,"  http://dbpedia.org/resource/Troy_Tate  ","  Troy Tate   ",False,11103
2538,"  http://dbpedia.org/resource/Paul_Simpson_(musician)  ","  Paul Simpson   ",False,8455
2538,"  http://dbpedia.org/resource/Julian_Cope  ","  Julian Cope   ",False,5792
2538,"  http://dbpedia.org/resource/David_Balfe  ","  David Balfe   ",False,2532
2538,"  http://dbpedia.org/resource/Alan_Gill  ","  Alan Gill   ",False,171
2538,"  http://dbpedia.org/resource/Ged_Quinn  ","  Ged Quinn   ",False,3658
2540,"  http://dbpedia.org/resource/John_Waite  ","  John Waite   ",False,5539
2540,"  http://dbpedia.org/resource/Ricky_Phillips  ","  Ricky Phillips   ",False,9105
2540,"  http://dbpedia.org/resource/Jonathan_Cain  ","  Jonathan Cain   ",False,5575
2540,"  http://dbpedia.org/resource/Michael_Corby  ","  Michael Corby   ",False,7397
2541,"  http://dbpedia.org/resource/Chad_Alan  ","  Chad Alan   ",False,1602
2541,"  http://dbpedia.org/resource/Chad_Alan  ","  Chad Alan Monticue   ",False,1602
2541,"  http://dbpedia.org/resource/Brett_Detar  ","  Brett Detar   ",False,1271
2541,"  http://dbpedia.org/resource/Joshua_Fiedler  ","  Joshua Fiedler   ",False,5730
2541,"  http://dbpedia.org/resource/Joshua_Kosker  ","  Joshua Kosker   ",False,5732
2543,"  http://dbpedia.org/resource/Sonny_Mayo  ","  Sonny Mayo   ",False,10052
2544,"  http://dbpedia.org/resource/Swell_Maps  ","  Swell Maps   ",False,10434
2544,"  http://dbpedia.org/resource/Mark_Sheppard  ","  Mark Sheppard   ",False,6990
2544,"  http://dbpedia.org/resource/Jowe_Head  ","  Jowe Head   ",False,5739
2544,"  http://dbpedia.org/resource/Slaughter_Joe  ","  Slaughter Joe   ",False,10017
2544,"  http://dbpedia.org/resource/Slaughter_Joe  ","  Joe Foster   ",False,10017
2545,"  http://dbpedia.org/resource/Peter_Blakeley  ","  Peter Blakeley   ",False,8553
2545,"  http://dbpedia.org/resource/Wendy_Matthews  ","  Wendy Matthews   ",False,11326
2545,"  http://dbpedia.org/resource/Deni_Hines  ","  Deni Hines   ",False,2736
2545,"  http://dbpedia.org/resource/Jeremy_Gregory  ","  Jeremy Gregory   ",False,4849
2545,"  http://dbpedia.org/resource/Roxane_LeBrasse  ","  Roxane LeBrasse   ",False,9427
2550,"  http://dbpedia.org/resource/Chris_Peterson_(producer)  ","  Chris Peterson   ",False,1828
2552,"  http://dbpedia.org/resource/Kevin_Talley  ","  Kevin Talley   ",False,6124
2553,"  http://dbpedia.org/resource/Charles_Curtis_(musician)  ","  Charles Curtis   ",False,1627
2553,"  http://dbpedia.org/resource/David_Ramirez  ","  David Ramirez   ",False,2631
2553,"  http://dbpedia.org/resource/Alex_DeLaszlo  ","  Alex DeLaszlo   ",False,254
2553,"  http://dbpedia.org/resource/Chris_Xefos  ","  Chris Xefos   ",False,1927
2553,"  http://dbpedia.org/resource/Roger_Murdock_(musician)  ","  Roger Murdock   ",False,9312
2553,"  http://dbpedia.org/resource/Steve_Dansiger  ","  Steve Dansiger   ",False,10208
2553,"  http://dbpedia.org/resource/Jane_Scarpantoni  ","  Jane Scarpantoni   ",False,4552
2553,"  http://dbpedia.org/resource/Dave_Rick  ","  Dave Rick   ",False,2496
2553,"  http://dbpedia.org/resource/Dogbowl  ","  Dogbowl   ",False,2900
2554,"  http://dbpedia.org/resource/Mark_Pickerel  ","  Mark Pickerel   ",False,6971
2554,"  http://dbpedia.org/resource/Van_Conner  ","  Van Conner   ",False,11172
2554,"  http://dbpedia.org/resource/Gary_Lee_Conner  ","  Gary Lee Conner   ",False,3614
2554,"  http://dbpedia.org/resource/Mark_Lanegan  ","  Mark Lanegan   ",False,6939
2554,"  http://dbpedia.org/resource/Barrett_Martin  ","  Barrett Martin   ",False,778
2555,"  http://dbpedia.org/resource/Paul_Berryman  ","  Paul Berryman   ",False,8356
2560,"  http://dbpedia.org/resource/Chris_Maitland  ","  Chris Maitland   ",False,1810
2560,"  http://dbpedia.org/resource/Daniel_Salomon_(musician)  ","  Daniel Salomon   ",False,2265
2560,"  http://dbpedia.org/resource/Daniel_Salomon_(musician)  ","  Daniel Salomon דניאל סלומון   ",False,2265
2562,"  http://dbpedia.org/resource/Nathan_Lawr  ","  Nathan Lawr   ",False,7909
2562,"  http://dbpedia.org/resource/Aaron_Riches  ","  Aaron Riches   ",False,21
2562,"  http://dbpedia.org/resource/Jim_Guthrie_(singer-songwriter)  ","  Jim Guthrie   ",False,4987
2564,"  http://dbpedia.org/resource/Proof_(rapper)  ","  Proof   ",False,8792
2564,"  http://dbpedia.org/resource/Mr._Porter  ","  Mr. Porter   ",False,7825
2565,"  http://dbpedia.org/resource/Curtis_Mayfield  ","  Curtis Mayfield   ",False,2137
2565,"  http://dbpedia.org/resource/Leroy_Hutson  ","  Leroy Hutson   ",False,6481
2565,"  http://dbpedia.org/resource/Richard_Brooks_(singer)  ","  Richard Brooks   ",False,8988
2567,"  http://dbpedia.org/resource/Kosta_Zafiriou  ","  Kosta Zafiriou   ",False,6245
2567,"  http://dbpedia.org/resource/Andi_Deris  ","  Andi Deris   ",False,412
2573,"  http://dbpedia.org/resource/Lisa_Faye_Beatty  ","  Lisa Faye Beatty   ",False,6551
2573,"  http://dbpedia.org/resource/Lisa_Faye_Beatty  ","  Lisa Fay Beatty   ",False,6551
2573,"  http://dbpedia.org/resource/Stefanie_Sargent  ","  Stefanie Sargent   ",False,10114
2574,"  http://dbpedia.org/resource/Tommy_Lee  ","  Tommy Lee   ",False,10899
2574,"  http://dbpedia.org/resource/Lukas_Rossi  ","  Lukas Rossi   ",False,6675
2574,"  http://dbpedia.org/resource/Jason_Newsted  ","  Jason Newsted   ",False,4646
2574,"  http://dbpedia.org/resource/Gilby_Clarke  ","  Gilby Clarke   ",False,3755
2574,"  http://dbpedia.org/resource/Johnny_Colt  ","  Johnny Colt   ",False,5443
2577,"  http://dbpedia.org/resource/John_Balance  ","  John Balance   ",False,5256
2577,"  http://dbpedia.org/resource/Peter_Christopherson  ","  Peter Christopherson   ",False,8558
2579,"  http://dbpedia.org/resource/Warren_Ham  ","  Warren Ham   ",False,11300
2579,"  http://dbpedia.org/resource/Dean_Parks  ","  Dean Parks   ",False,2699
2582,"  http://dbpedia.org/resource/Teddy_Riley  ","  Teddy Riley   ",False,10531
2582,"  http://dbpedia.org/resource/Dave_Hollister  ","  Dave Hollister   ",False,2446
2583,"  http://dbpedia.org/resource/Troy_Gregory  ","  Troy Gregory   ",False,11098
2583,"  http://dbpedia.org/resource/Jason_Newsted  ","  Jason Newsted   ",False,4646
2585,"  http://dbpedia.org/resource/Aled_Richards  ","  Aled Richards   ",False,223
2585,"  http://dbpedia.org/resource/Guto_Pryce  ","  Guto Pryce   ",False,3971
2585,"  http://dbpedia.org/resource/Cerys_Matthews  ","  Cerys Matthews   ",False,1597
2585,"  http://dbpedia.org/resource/Mark_Roberts_(singer)  ","  Mark Roberts   ",False,6982
2585,"  http://dbpedia.org/resource/Owen_Powell  ","  Owen Powell   ",False,8235
2585,"  http://dbpedia.org/resource/Dafydd_Ieuan  ","  Dafydd Ieuan   ",False,2150
2586,"  http://dbpedia.org/resource/Barry_Andrews_(musician)  ","  Barry Andrews   ",False,781
2586,"  http://dbpedia.org/resource/Andy_Partridge  ","  Andy Partridge   ",False,528
2586,"  http://dbpedia.org/resource/Dave_Gregory_(musician)  ","  Dave Gregory   ",False,2433
2586,"  http://dbpedia.org/resource/Terry_Chambers  ","  Terry Chambers   ",False,10565
2586,"  http://dbpedia.org/resource/Colin_Moulding  ","  Colin Moulding   ",False,2042
2589,"  http://dbpedia.org/resource/Headman_Shabalala  ","  Headman Shabalala   ",False,4068
2589,"  http://dbpedia.org/resource/Jabulani_Dubazana  ","  Jabulani Dubazana   ",False,4371
2589,"  http://dbpedia.org/resource/Jockey_Shabalala  ","  Jockey Shabalala   ",False,5117
2591,"  http://dbpedia.org/resource/Art_Garfunkel  ","  Art Garfunkel   ",False,672
2591,"  http://dbpedia.org/resource/Paul_Simon  ","  Paul Simon   ",False,8453
2595,"  http://dbpedia.org/resource/Switch_(house_DJ)  ","  Switch   ",False,10435
2598,"  http://dbpedia.org/resource/Geoff_Kresge  ","  Geoff Kresge   ",False,3685
2603,"  http://dbpedia.org/resource/Elizabeth_Fraser  ","  Elizabeth Fraser   ",False,3184
2603,"  http://dbpedia.org/resource/Simon_Raymonde  ","  Simon Raymonde   ",False,9969
2603,"  http://dbpedia.org/resource/Robin_Guthrie  ","  Robin Guthrie   ",False,9231
2603,"  http://dbpedia.org/resource/Will_Heggie  ","  Will Heggie   ",False,11358
2604,"  http://dbpedia.org/resource/Peter_Noone  ","  Peter Noone   ",False,8603
2604,"  http://dbpedia.org/resource/Derek_Leckenby  ","  Derek Leckenby   ",False,2778
2604,"  http://dbpedia.org/resource/Karl_Green  ","  Karl Green   ",False,5912
2604,"  http://dbpedia.org/resource/Keith_Hopwood  ","  Keith Hopwood   ",False,5985
2606,"  http://dbpedia.org/resource/Criss_Oliva  ","  Criss Oliva   ",False,2122
2606,"  http://dbpedia.org/resource/Sacred_Mother_Tongue  ","  Sacred Mother Tongue   ",False,9557
2606,"  http://dbpedia.org/resource/Steve_%22Doc%22_Wacholz  ","  Steve Wacholz   ",False,10176
2606,"  http://dbpedia.org/resource/Steve_%22Doc%22_Wacholz  ","  Steve \\\\\\\\Doc\\\\\\\\ Wacholz   ",False,10176
2606,"  http://dbpedia.org/resource/Alex_Skolnick  ","  Alex Skolnick   ",False,289
2606,"  http://dbpedia.org/resource/Damond_Jiniya  ","  Damond Jiniya   ",False,2187
2607,"  http://dbpedia.org/resource/Mike_Heidorn  ","  Mike Heidorn   ",False,7620
2608,"  http://dbpedia.org/resource/Tim_Mooney  ","  Tim Mooney   ",False,10741
2609,"  http://dbpedia.org/resource/Patrick_Moraz  ","  Patrick Moraz   ",False,8320
2609,"  http://dbpedia.org/resource/Clint_Warwick  ","  Clint Warwick   ",False,2006
2609,"  http://dbpedia.org/resource/Mike_Pinder  ","  Mike Pinder   ",False,7661
2609,"  http://dbpedia.org/resource/Denny_Laine  ","  Denny Laine   ",False,2767
2609,"  http://dbpedia.org/resource/Ray_Thomas  ","  Ray Thomas   ",False,8913
2611,"  http://dbpedia.org/resource/Nicky_Byrne  ","  Nicky Byrne   ",False,8045
2611,"  http://dbpedia.org/resource/Brian_McFadden  ","  Brian McFadden   ",False,1321
2611,"  http://dbpedia.org/resource/Shane_Filan  ","  Shane Filan   ",False,9827
2611,"  http://dbpedia.org/resource/Kian_Egan  ","  Kian Egan   ",False,6136
2611,"  http://dbpedia.org/resource/Markus_Feehily  ","  Markus Feehily   ",False,7009
2611,"  http://dbpedia.org/resource/Markus_Feehily  ","  Mark Feehily   ",False,7009
2612,"  http://dbpedia.org/resource/List_of_Wishbone_Ash_band_members  ","  Wishbone Ash   ",False,6579
2613,"  http://dbpedia.org/resource/Jack_Starr  ","  Jack     The Back      Starr   ",False,4408
2613,"  http://dbpedia.org/resource/Jack_Starr  ","  Jack Starr   ",False,4408
2617,"  http://dbpedia.org/resource/Klank  ","  Klank   ",False,6217
2618,"  http://dbpedia.org/resource/Paul_Colman  ","  Paul Colman   ",False,8365
2618,"  http://dbpedia.org/resource/Phil_Joel  ","  Phil Joel   ",False,8696
2618,"  http://dbpedia.org/resource/Bryan_Olesen  ","  Bryan Olesen   ",False,1406
2618,"  http://dbpedia.org/resource/Peter_Furler  ","  Peter Furler   ",False,8568
2621,"  http://dbpedia.org/resource/Julian_Beeston  ","  Julian Beeston   ",False,5790
2622,"  http://dbpedia.org/resource/Richard_Edson  ","  Richard Edson   ",False,8998
2622,"  http://dbpedia.org/resource/Dominique_Davalos  ","  Dominique Davalos   ",False,2915
2622,"  http://dbpedia.org/resource/Tony_Marsico  ","  Tony Marsico   ",False,10993
2622,"  http://dbpedia.org/resource/Petra_Haden  ","  Petra Haden   ",False,8656
2622,"  http://dbpedia.org/resource/Nick_Vincent  ","  Nick Vincent   ",False,8041
2622,"  http://dbpedia.org/resource/Alfredo_Ortiz  ","  Alfredo Ortiz   ",False,308
